2020/12/20 15:31:05,AUD,    439,CAD,   1189,CHF,   -974,EUR,   -924,GBP,   -987,JPY,   1961,NZD,   3789,USD,  -4491
2020/12/20 15:31:05,AUD,   1201,CAD,   1189,CHF,   -974,EUR,   -924,GBP,   -987,JPY,   1961,NZD,   3789,USD,  -5254
2020/12/20 15:31:05,AUD,   2304,CAD,     86,CHF,   -974,EUR,   -924,GBP,   -987,JPY,   1961,NZD,   3789,USD,  -5254
2020/12/20 15:31:05,AUD,   1926,CAD,     86,CHF,   -596,EUR,   -924,GBP,   -987,JPY,   1961,NZD,   3789,USD,  -5254
2020/12/20 15:31:05,AUD,   2791,CAD,     86,CHF,   -596,EUR,   -924,GBP,   -987,JPY,   1096,NZD,   3789,USD,  -5254
2020/12/20 15:31:05,AUD,   2791,CAD,      0,CHF,   -596,EUR,   -924,GBP,   -987,JPY,   1181,NZD,   3789,USD,  -5254
2020/12/20 15:31:05,AUD,   2791,CAD,      0,CHF,   1131,EUR,   -924,GBP,   -987,JPY,   -546,NZD,   3789,USD,  -5254
2020/12/20 15:31:05,AUD,   2791,CAD,      0,CHF,   1131,EUR,   -763,GBP,  -1149,JPY,   -546,NZD,   3789,USD,  -5254
2020/12/20 15:31:05,AUD,   2416,CAD,      0,CHF,   1131,EUR,   -387,GBP,  -1149,JPY,   -546,NZD,   3789,USD,  -5254
2020/12/20 15:31:05,AUD,   2416,CAD,      0,CHF,   1407,EUR,   -663,GBP,  -1149,JPY,   -546,NZD,   3789,USD,  -5254
2020/12/20 15:31:05,AUD,   2416,CAD,      0,CHF,   1407,EUR,    574,GBP,  -1149,JPY,  -1783,NZD,   3789,USD,  -5254
2020/12/20 15:31:05,AUD,   2416,CAD,      0,CHF,   1407,EUR,    860,GBP,  -1149,JPY,  -1783,NZD,   3503,USD,  -5254
2020/12/20 15:31:05,AUD,   2416,CAD,  -1763,CHF,   1407,EUR,   2623,GBP,  -1149,JPY,  -1783,NZD,   3503,USD,  -5254
2020/12/20 15:31:05,AUD,   2416,CAD,  -1763,CHF,   1647,EUR,   2623,GBP,  -1389,JPY,  -1783,NZD,   3503,USD,  -5254
2020/12/20 15:31:05,AUD,   2239,CAD,  -1763,CHF,   1647,EUR,   2623,GBP,  -1211,JPY,  -1783,NZD,   3503,USD,  -5254
2020/12/20 15:31:05,AUD,   2239,CAD,  -2813,CHF,   1647,EUR,   2623,GBP,   -161,JPY,  -1783,NZD,   3503,USD,  -5254
2020/12/20 15:31:05,AUD,   2239,CAD,  -2813,CHF,   1647,EUR,   2623,GBP,    -59,JPY,  -1783,NZD,   3400,USD,  -5254
2020/12/20 15:31:05,AUD,   2239,CAD,  -3834,CHF,   1647,EUR,   2623,GBP,    -59,JPY,  -2456,NZD,   5094,USD,  -5254
2020/12/20 15:31:05,AUD,   2239,CAD,  -5309,CHF,   3121,EUR,   2623,GBP,    -59,JPY,  -2456,NZD,   5094,USD,  -5254
2020/12/20 15:31:05,AUD,   2239,CAD,  -5309,CHF,   3121,EUR,   2623,GBP,    -59,JPY,  -2456,NZD,   5094,USD,  -5254
2020/12/20 15:31:05,AUD,   2239,CAD,  -5309,CHF,   3649,EUR,   2623,GBP,    -59,JPY,  -2456,NZD,   4567,USD,  -5254
2020/12/20 15:31:05,AUD,   2239,CAD,  -5309,CHF,   3649,EUR,   2623,GBP,    767,JPY,  -3281,NZD,   4567,USD,  -5254
2020/12/20 15:31:15,AUD,   2630,CAD,  -5309,CHF,   3649,EUR,   2623,GBP,    767,JPY,  -3281,NZD,   4176,USD,  -5254
2020/12/20 15:31:35,AUD,  -6414,CAD,  -1691,CHF,    489,EUR,  -1659,GBP,   1627,JPY,   4244,NZD,   1124,USD,   2280
2020/12/20 15:31:35,AUD,  -6414,CAD,  -1691,CHF,    489,EUR,  -1659,GBP,   1627,JPY,   4244,NZD,   1124,USD,   2280
2020/12/20 15:31:35,AUD,  -6414,CAD,  -1691,CHF,    489,EUR,  -1659,GBP,   9637,JPY,   4244,NZD,   1124,USD,  -5730
